date,year,month,period,ward_id,district,upazila,lat,lon,scenario,C1_air,C2_water,C3_thermal,C4_green,C5_socio,HHI,vulnerability_zone
2028-04-01,2028,4,2,7,Narayanganj,Bandar,23.6,90.52,BAU,61.0031064700162,69.3461927180046,79.29944752064847,76.14551997931798,64.48720723310518,67.70166337707062,At-Risk
2028-07-01,2028,7,3,7,Narayanganj,Bandar,23.6,90.52,BAU,36.16054704413706,60.790077977983,70.7817282942876,56.180949385497634,61.209658378405706,52.150019881246564,At-Risk
2028-10-01,2028,10,4,7,Narayanganj,Bandar,23.6,90.52,BAU,50.92673797118298,63.22395971363358,68.57579555516274,63.840894729827156,61.40009207116967,59.01890693927036,At-Risk
2028-01-01,2028,1,1,8,Narayanganj,Rupganj,23.75,90.53,BAU,73.21514535523019,76.69098227951288,58.959881564510006,78.82888285224679,66.0243503704013,71.53655249747327,At-Risk
2028-04-01,2028,4,2,8,Narayanganj,Rupganj,23.75,90.53,BAU,57.916316623103945,66.89369063114545,86.72702406112316,75.41116837329987,66.86801007107398,67.23869615435989,At-Risk
2028-07-01,2028,7,3,8,Narayanganj,Rupganj,23.75,90.53,BAU,34.56915560633209,66.73196753100254,68.84071589386743,65.70724719676056,66.88549407699713,54.11191093172266,At-Risk
2028-10-01,2028,10,4,8,Narayanganj,Rupganj,23.75,90.53,BAU,55.951605755291965,71.2459515109575,68.10084742864933,68.57877286948973,64.8206708085874,63.700572582902126,At-Risk
2028-01-01,2028,1,1,9,Narayanganj,Sonargaon,23.65,90.62,BAU,52.158979374776116,54.44196275365104,40.61342193879825,58.56330049010832,34.80580345840289,49.62563217999694,Moderate
2028-04-01,2028,4,2,9,Narayanganj,Sonargaon,23.65,90.62,BAU,44.639556383848806,49.13304785470267,65.97272434023903,63.12323872799514,36.028055882952074,49.91587320127554,Moderate
2028-07-01,2028,7,3,9,Narayanganj,Sonargaon,23.65,90.62,BAU,25.829737116178613,50.387948646408965,44.132561828956185,48.74400204484302,35.0624709522103,37.792166449257316,Moderate
2028-10-01,2028,10,4,9,Narayanganj,Sonargaon,23.65,90.62,BAU,41.294111662900846,48.80538761708476,40.04377760777181,56.57686470183131,34.540529287573115,43.60115205322276,Moderate
2028-01-01,2028,1,1,10,Narayanganj,Araihazar,23.78,90.65,BAU,53.92726376604089,44.77169380992592,32.63875176962176,63.39207632195092,31.02855567996138,46.74180295378329,Moderate
2028-04-01,2028,4,2,10,Narayanganj,Araihazar,23.78,90.65,BAU,42.435802004322326,40.37621872975255,61.18549143069847,61.192843595372196,28.894550931868356,45.2077043009248,Moderate
2028-07-01,2028,7,3,10,Narayanganj,Araihazar,23.78,90.65,BAU,21.702600319014103,39.2929183414971,41.81680692457388,45.48738729182305,29.54893750106562,32.18884442501485,Moderate
2028-10-01,2028,10,4,10,Narayanganj,Araihazar,23.78,90.65,BAU,33.855516512673944,40.62982842014079,43.673062492373205,55.87438952559414,31.144548844362816,38.78817432806117,Moderate
2029-01-01,2029,1,1,1,Gazipur,Gazipur Sadar,23.99,90.42,BAU,83.85541111500356,57.762949068902444,68.86139628712402,79.0660501680647,78.85532554042662,74.13655342843332,At-Risk
2029-04-01,2029,4,2,1,Gazipur,Gazipur Sadar,23.99,90.42,BAU,70.0816687934812,56.839669027154635,92.20956078597781,78.60161662690321,75.37591773560544,71.7198048399303,At-Risk
2029-07-01,2029,7,3,1,Gazipur,Gazipur Sadar,23.99,90.42,BAU,44.25167563544676,59.024091594384046,81.65598068410654,74.73640978779744,79.31462879558792,60.284793126205436,At-Risk
2029-10-01,2029,10,4,1,Gazipur,Gazipur Sadar,23.99,90.42,BAU,66.62465332546394,58.008010394979905,76.50097398701467,79.7757758074514,76.83145939941447,68.36859385816425,At-Risk
2029-01-01,2029,1,1,2,Gazipur,Kaliakair,24.06,90.22,BAU,70.25524899578285,51.230613957012274,51.027787255633626,73.32438127043861,61.35936170154547,61.885759379461845,At-Risk
2029-04-01,2029,4,2,2,Gazipur,Kaliakair,24.06,90.22,BAU,56.196283213525675,47.46741105098661,80.08159413434373,70.89092002550576,57.35174701561668,59.34037076177653,At-Risk
2029-07-01,2029,7,3,2,Gazipur,Kaliakair,24.06,90.22,BAU,35.704498089957255,51.497889024202856,62.6600482112385,59.23361415406278,59.17322004336143,48.46610799663102,Moderate
2029-10-01,2029,10,4,2,Gazipur,Kaliakair,24.06,90.22,BAU,51.25045388723811,47.28407881908801,55.77677637347528,67.07856933117519,58.42443574903319,53.19673678807247,At-Risk
2029-01-01,2029,1,1,3,Gazipur,Sreepur,24.09,90.47,BAU,61.407603219270094,38.65612229071316,44.68385286870993,62.74945925535613,39.14687006301941,50.96747957844844,At-Risk
2029-04-01,2029,4,2,3,Gazipur,Sreepur,24.09,90.47,BAU,55.53074161079349,43.07479216865552,65.13595536139995,67.7989400068642,38.13373881864539,53.31209434267005,At-Risk
2029-07-01,2029,7,3,3,Gazipur,Sreepur,24.09,90.47,BAU,31.50440463981757,34.50928019526659,49.60145242733084,53.95755646070185,37.85925902729375,37.83441137866118,Moderate
2029-10-01,2029,10,4,3,Gazipur,Sreepur,24.09,90.47,BAU,44.62923054885984,43.111192320938684,46.070940155071604,62.233832023298305,39.402645399679166,45.53626886184155,Moderate
2029-01-01,2029,1,1,4,Gazipur,Kaliganj,23.92,90.57,BAU,60.26204570233538,36.029478434343524,48.630130758461036,67.47895013025145,42.37278857069649,51.26728483041211,At-Risk
2029-04-01,2029,4,2,4,Gazipur,Kaliganj,23.92,90.57,BAU,53.434919054590814,43.789870668594986,74.13159714020739,70.15549673773707,43.0284095024987,54.813627091786294,At-Risk
2029-07-01,2029,7,3,4,Gazipur,Kaliganj,23.92,90.57,BAU,31.12060027890498,38.18486759192277,59.183561341544944,57.82867499051439,43.820709443624125,41.086668403387556,Moderate
2029-10-01,2029,10,4,4,Gazipur,Kaliganj,23.92,90.57,BAU,49.748277718326676,51.73766863964671,60.7550451270943,59.85459535254898,44.16193951903122,52.32178079879153,At-Risk
2029-01-01,2029,1,1,5,Gazipur,Kapasia,24.08,90.57,BAU,46.93183417407676,26.310445527002663,25.772629794839798,55.748758564993736,21.992493898589235,36.69813157753193,Moderate
2029-04-01,2029,4,2,5,Gazipur,Kapasia,24.08,90.57,BAU,41.57894436158974,25.856601039197542,53.094126447235524,58.89594587029055,22.453225061901982,39.14523742567726,Moderate
2029-07-01,2029,7,3,5,Gazipur,Kapasia,24.08,90.57,BAU,23.789262665045666,22.933418276038545,38.99976995042076,44.44050214780203,21.8762778173586,27.683594561608235,Moderate
2029-10-01,2029,10,4,5,Gazipur,Kapasia,24.08,90.57,BAU,35.42116211877138,27.725491073813068,34.639844210109906,45.937415937336255,21.48082999242896,32.907428959760736,Moderate
2029-01-01,2029,1,1,6,Narayanganj,Narayanganj Sadar,23.62,90.5,BAU,85.10393369510662,84.84548704916625,64.5071978136269,86.76562532277326,93.27506185185011,82.75836529378728,Critical
2029-04-01,2029,4,2,6,Narayanganj,Narayanganj Sadar,23.62,90.5,BAU,71.79528133454966,78.5883656696809,94.57563524706984,84.4890465458786,93.27506185185011,80.50330817003501,Critical
2029-07-01,2029,7,3,6,Narayanganj,Narayanganj Sadar,23.62,90.5,BAU,45.610204068470985,74.25891965267289,85.3891756774057,78.15878886319271,91.44282330341372,66.72599615262014,At-Risk
2029-10-01,2029,10,4,6,Narayanganj,Narayanganj Sadar,23.62,90.5,BAU,66.26224639187164,85.30061020635816,81.05236808327196,85.00339073362059,77.18005095946702,76.11611249960677,Critical
2029-01-01,2029,1,1,7,Narayanganj,Bandar,23.6,90.52,BAU,77.01762794615496,64.2137943335686,57.91438400618573,70.46921209538549,62.503725200255204,68.72176661971429,At-Risk
2029-04-01,2029,4,2,7,Narayanganj,Bandar,23.6,90.52,BAU,61.938399858884,67.0169585582364,80.01320338921745,77.53636702637274,65.4578619030126,67.85062617824396,At-Risk
2029-07-01,2029,7,3,7,Narayanganj,Bandar,23.6,90.52,BAU,36.75673949684159,58.463157779942044,71.56504312822676,57.94151353505194,62.17097618679075,52.207408944450655,At-Risk
2029-10-01,2029,10,4,7,Narayanganj,Bandar,23.6,90.52,BAU,51.72448893004169,60.96469069448469,69.38122612466591,65.46530246408928,62.36203625870598,59.16476423786648,At-Risk
2029-01-01,2029,1,1,8,Narayanganj,Rupganj,23.75,90.53,BAU,74.31713307488114,74.07901461572658,59.785770169015194,80.18847552497341,67.07415222235201,71.70675257144049,At-Risk
2029-04-01,2029,4,2,8,Narayanganj,Rupganj,23.75,90.53,BAU,58.80947533056137,64.67454832385626,87.5118158205788,76.78790853775092,67.91977579327826,67.41623431433239,At-Risk
2029-07-01,2029,7,3,8,Narayanganj,Rupganj,23.75,90.53,BAU,35.14362556591058,64.38970532136004,69.64613373819446,67.3235948508487,67.9372983523728,54.156832517147016,At-Risk
2029-10-01,2029,10,4,8,Narayanganj,Rupganj,23.75,90.53,BAU,56.81794615940375,68.99644747980072,68.8917121209011,70.11158310774721,65.86731937196889,63.874552970021746,At-Risk
2029-01-01,2029,1,1,9,Narayanganj,Sonargaon,23.65,90.62,BAU,52.97355042879388,52.17149060883193,41.31093173662722,60.2834152389798,36.20074793470432,49.81245918870337,Moderate
2029-04-01,2029,4,2,9,Narayanganj,Sonargaon,23.65,90.62,BAU,45.35148731404039,47.143443452989246,66.6629671847824,64.73938316131333,37.4314190010873,50.120371235706195,At-Risk
2029-07-01,2029,7,3,9,Narayanganj,Sonargaon,23.65,90.62,BAU,26.28491401336651,48.28588414218369,44.785201440731534,50.65899136784681,36.449062637902756,37.885745354291245,Moderate
2029-10-01,2029,10,4,9,Narayanganj,Sonargaon,23.65,90.62,BAU,41.96037727265149,46.77008069152105,40.66191332671501,58.33451723948496,35.9208139812324,43.77509690310641,Moderate
2029-01-01,2029,1,1,10,Narayanganj,Araihazar,23.78,90.65,BAU,54.7659719019994,42.65521029186663,33.26484825451181,64.99943943875994,32.30517802856237,46.94175678886338,Moderate
2029-04-01,2029,4,2,10,Narayanganj,Araihazar,23.78,90.65,BAU,43.11765168723339,38.58106505661628,61.83228465002636,62.86979601575937,30.142795206142956,45.4298199970615,Moderate
2029-07-01,2029,7,3,10,Narayanganj,Araihazar,23.78,90.65,BAU,22.101441798920714,37.26901874654547,42.43827381296858,47.42233292142752,30.807581445035037,32.262290318105116,Moderate
2029-10-01,2029,10,4,10,Narayanganj,Araihazar,23.78,90.65,BAU,34.42024529862401,38.65936534984641,44.34035233107211,57.625203404616244,32.420886524283326,38.93357174572528,Moderate
2030-01-01,2030,1,1,1,Gazipur,Gazipur Sadar,23.99,90.42,BAU,85.10263846227542,55.51625292243626,69.71828767358676,80.47909769130914,80.12379288674344,74.4867777513514,At-Risk
2030-04-01,2030,4,2,1,Gazipur,Gazipur Sadar,23.99,90.42,BAU,71.14088455806427,54.73446092789567,92.63764446622484,79.93799742591806,76.642272706641,71.95350887945156,At-Risk
2030-07-01,2030,7,3,1,Gazipur,Gazipur Sadar,23.99,90.42,BAU,44.95831199342266,56.81083958260042,82.51160174456362,76.20178097322619,80.58311785691507,60.43122261279048,At-Risk
2030-10-01,2030,10,4,1,Gazipur,Gazipur Sadar,23.99,90.42,BAU,67.6366808289086,55.655160430081665,77.33958045338049,81.15144180671709,78.09911689372413,68.59234671881529,At-Risk
2030-01-01,2030,1,1,2,Gazipur,Kaliakair,24.06,90.22,BAU,71.31683413012735,49.04328815403202,51.73838907008695,74.77650662762925,62.30254184861778,62.12206127509341,At-Risk
2030-04-01,2030,4,2,2,Gazipur,Kaliakair,24.06,90.22,BAU,57.06596346494237,45.53552453733509,80.8555522605254,72.41209778723263,59.23810991772351,59.677684406495445,At-Risk
2030-07-01,2030,7,3,2,Gazipur,Kaliakair,24.06,90.22,BAU,36.29446547443724,49.1060505450514,63.44122754811109,60.936905593368785,60.28726377791309,48.51570338501411,Moderate
2030-10-01,2030,10,4,2,Gazipur,Kaliakair,24.06,90.22,BAU,52.05262356835099,45.16170625304251,56.485099918473345,68.63536508231,59.357151562886536,53.353012713696025,At-Risk
2030-01-01,2030,1,1,3,Gazipur,Sreepur,24.09,90.47,BAU,62.34841798876519,36.7465900818803,45.355057952310155,64.41976694069629,40.65307187316329,51.2958463137349,At-Risk
2030-04-01,2030,4,2,3,Gazipur,Sreepur,24.09,90.47,BAU,56.391337219332904,41.13438335913391,65.79348725553078,69.34216187916975,39.62820274903719,53.58586283486082,At-Risk
2030-07-01,2030,7,3,3,Gazipur,Sreepur,24.09,90.47,BAU,32.03704074870315,32.62137889145777,50.23421292002094,55.81337864204623,39.349172954981114,38.01355045207058,Moderate
2030-10-01,2030,10,4,3,Gazipur,Sreepur,24.09,90.47,BAU,45.341020531403835,41.21296220530339,46.72046494089696,63.893142389859804,40.92085534033137,45.772472490754325,Moderate
2030-01-01,2030,1,1,4,Gazipur,Kaliganj,23.92,90.57,BAU,61.18722361172434,34.14066169236749,49.367005298075306,69.02653131626661,43.96836376244,51.60320878245496,At-Risk
2030-04-01,2030,4,2,4,Gazipur,Kaliganj,23.92,90.57,BAU,54.26690668523805,41.82563063630448,74.84016005403925,71.6688458808419,44.640359366958556,55.08793341138458,At-Risk
2030-07-01,2030,7,3,4,Gazipur,Kaliganj,23.92,90.57,BAU,31.6479974582641,36.25413016712132,59.966980178498815,59.54976336306126,45.431985051564425,41.27789565071271,Moderate
2030-10-01,2030,10,4,4,Gazipur,Kaliganj,23.92,90.57,BAU,50.52994269473391,49.572137010384196,61.549458110160785,61.54843303240949,45.77842429203006,52.55742356585124,At-Risk
2030-01-01,2030,1,1,5,Gazipur,Kapasia,24.08,90.57,BAU,47.675054696104965,24.44417310264555,26.3536589141411,57.524641290606894,23.06379159750542,36.907333177816916,Moderate
2030-04-01,2030,4,2,5,Gazipur,Kapasia,24.08,90.57,BAU,42.24909793767752,24.18799818409806,53.73787788047212,60.58398941009165,23.528734882838272,39.375877164214636,Moderate
2030-07-01,2030,7,3,5,Gazipur,Kapasia,24.08,90.57,BAU,24.2165870859756,21.381179300859348,39.628655525167176,46.42464712778106,22.942587896862353,27.86886499916193,Moderate
2030-10-01,2030,10,4,5,Gazipur,Kapasia,24.08,90.57,BAU,36.007261967244666,26.01643260020343,35.27552086576884,47.82978708893692,22.543174522355695,33.110396416612254,Moderate
2030-01-01,2030,1,1,6,Narayanganj,Narayanganj Sadar,23.62,90.5,BAU,86.36820337559689,81.99820052455703,65.31420526336112,87.99767818713138,94.55780428094117,82.9460955735884,Critical
2030-04-01,2030,4,2,6,Narayanganj,Narayanganj Sadar,23.62,90.5,BAU,72.87788791031832,76.17022199522306,95.03601584371076,85.77646676594571,94.55780428094117,80.67252772146277,Critical
2030-07-01,2030,7,3,6,Narayanganj,Narayanganj Sadar,23.62,90.5,BAU,46.33538433955766,71.67585757945906,86.27456380230807,79.56697589715613,92.73192315417461,66.7914272277109,At-Risk
2030-10-01,2030,10,4,6,Narayanganj,Narayanganj Sadar,23.62,90.5,BAU,67.26932704067275,82.74599780607218,81.88373233612819,86.32984409463145,78.48612977282725,76.28711186201764,Critical
2030-01-01,2030,1,1,7,Narayanganj,Bandar,23.6,90.52,BAU,78.17151955317206,61.71753850157413,58.680078286971025,71.94154546902412,63.50682265597091,68.93665390642676,At-Risk
2030-04-01,2030,4,2,7,Narayanganj,Bandar,23.6,90.52,BAU,62.886460002509814,64.7246869429121,80.73125808657163,78.91789856414951,66.4691789348998,68.01783275892807,At-Risk
2030-07-01,2030,7,3,7,Narayanganj,Bandar,23.6,90.52,BAU,37.36106997652555,56.164613134134264,72.35360627082842,59.68536783327822,63.17299175267187,52.278579448219055,At-Risk
2030-10-01,2030,10,4,7,Narayanganj,Bandar,23.6,90.52,BAU,52.533129189488825,58.73612402099354,70.192206882622,67.07572347532923,63.36467689559904,59.326367153162025,At-Risk
2030-01-01,2030,1,1,8,Narayanganj,Rupganj,23.75,90.53,BAU,75.43416292690533,71.51184584695226,60.61748821415108,81.53937777590863,68.16820686732011,71.89869725560816,At-Risk
2030-04-01,2030,4,2,8,Narayanganj,Rupganj,23.75,90.53,BAU,59.7148256543756,62.490177127247456,88.30187604873025,78.15561533057607,69.01578171712444,67.61180849243866,At-Risk
2030-07-01,2030,7,3,8,Narayanganj,Rupganj,23.75,90.53,BAU,35.72593704043732,62.07568242255205,70.45710159727577,68.92611698351813,69.03334255382687,54.2160658901651,At-Risk
2030-10-01,2030,10,4,8,Narayanganj,Rupganj,23.75,90.53,BAU,57.696112110031684,66.78516218906725,69.68792817738132,71.63223857290264,66.9582360917007,64.06699650630738,At-Risk
2030-01-01,2030,1,1,9,Narayanganj,Sonargaon,23.65,90.62,BAU,53.799240377698986,49.92789225248844,42.01251860437573,61.98762912453694,37.63763147581799,50.01391191846383,At-Risk
2030-04-01,2030,4,2,9,Narayanganj,Sonargaon,23.65,90.62,BAU,46.07313610142911,45.17329787447914,67.35718790533298,66.34170613762824,38.876794675039086,50.337306455481475,At-Risk
2030-07-01,2030,7,3,9,Narayanganj,Sonargaon,23.65,90.62,BAU,26.746304075201028,46.20137384978615,45.44130564438682,52.5541823360536,37.877368433691395,37.989238108799206,Moderate
2030-10-01,2030,10,4,9,Narayanganj,Sonargaon,23.65,90.62,BAU,42.635737407975256,44.75255653136179,41.28304265940098,60.07551815804864,37.34271678656218,43.96036519560848,Moderate
2030-01-01,2030,1,1,10,Narayanganj,Araihazar,23.78,90.65,BAU,55.61612840401375,40.55528068936166,33.8940470175998,66.59315672489586,33.61975498791626,47.153581748369945,Moderate
2030-04-01,2030,4,2,10,Narayanganj,Araihazar,23.78,90.65,BAU,43.80880861831618,36.79594565062607,62.4824626579773,64.53171081940187,31.428541148868018,45.66123108053533,Moderate
2030-07-01,2030,7,3,10,Narayanganj,Araihazar,23.78,90.65,BAU,22.50572746502804,35.25273785497577,43.062779785569084,49.33708107010302,32.10390620796739,32.34239127268172,Moderate
2030-10-01,2030,10,4,10,Narayanganj,Araihazar,23.78,90.65,BAU,34.992682632502294,36.69917626167347,45.011306737248454,59.35950243772103,33.735160232000055,39.08763921164696,Moderate
2031-01-01,2031,1,1,1,Gazipur,Gazipur Sadar,23.99,90.42,BAU,86.36689046283755,53.295708845244185,70.58143168865382,81.88238569575181,81.44571748302019,74.85593298273768,At-Risk
2031-04-01,2031,4,2,1,Gazipur,Gazipur Sadar,23.99,90.42,BAU,72.21455861783392,52.65345263775896,93.07157148870724,81.2661520406157,77.96216250079895,72.20472184559087,At-Risk
2031-07-01,2031,7,3,1,Gazipur,Gazipur Sadar,23.99,90.42,BAU,45.674593937684946,54.6183057823351,83.37345809367511,77.65634616660947,81.9050536350752,60.592204245460145,At-Risk
2031-10-01,2031,10,4,1,Gazipur,Gazipur Sadar,23.99,90.42,BAU,68.66252250777526,53.3256663326509,78.18418995919137,82.51809591766053,79.42027753307353,68.8330957367779,At-Risk
2031-01-01,2031,1,1,2,Gazipur,Kaliakair,24.06,90.22,BAU,72.39290990155564,46.87616956443945,52.453246660486755,76.21809090933917,63.2855125365616,62.37300239950166,At-Risk
2031-04-01,2031,4,2,2,Gazipur,Kaliakair,24.06,90.22,BAU,57.947514851790885,43.620371490906976,81.6346309763086,73.92135342538806,60.893211916384175,59.99924772745254,At-Risk
2031-07-01,2031,7,3,2,Gazipur,Kaliakair,24.06,90.22,BAU,36.89248591371536,46.72714299178761,64.22762604411118,62.624632635551734,61.26335025463593,48.5565905402984,Moderate
2031-10-01,2031,10,4,2,Gazipur,Kaliakair,24.06,90.22,BAU,52.86574286561104,43.05373929871054,57.197648141039835,70.17952635008523,60.32966950998782,53.520901675983474,At-Risk
2031-01-01,2031,1,1,3,Gazipur,Sreepur,24.09,90.47,BAU,63.30207487986388,34.846156782455104,46.02998104648067,66.07516990399272,42.20538148251406,51.63566643735957,At-Risk
2031-04-01,2031,4,2,3,Gazipur,Sreepur,24.09,90.47,BAU,57.26367995792885,39.20711244807827,66.45455052119567,70.87302074569227,41.16859983124655,53.87181324573071,At-Risk
2031-07-01,2031,7,3,3,Gazipur,Sreepur,24.09,90.47,BAU,32.57694734047501,30.733259042793005,50.870166654615446,57.65058581142682,40.88494035717204,38.19919278797825,Moderate
2031-10-01,2031,10,4,3,Gazipur,Sreepur,24.09,90.47,BAU,46.062526447209564,39.325062347999086,47.373411801228,65.53776798075313,42.485431017991104,46.01917753524186,Moderate
2031-01-01,2031,1,1,4,Gazipur,Kaliganj,23.92,90.57,BAU,62.12503019957643,32.25979561142655,50.108494236334465,70.56166231022462,45.61328095266673,51.95092669623465,At-Risk
2031-04-01,2031,4,2,4,Gazipur,Kaliganj,23.92,90.57,BAU,55.11025094704362,39.875320718164495,75.55295091282409,73.1704294727477,46.30197130120031,55.37501612209302,At-Risk
2031-07-01,2031,7,3,4,Gazipur,Kaliganj,23.92,90.57,BAU,32.18259360912147,34.326064204173804,60.755648743756275,61.25493139982028,47.09282909182905,41.477265956026905,Moderate
2031-10-01,2031,10,4,4,Gazipur,Kaliganj,23.92,90.57,BAU,51.32227739806908,47.42478310779348,62.349270891625295,63.22689539033589,47.4445662877355,52.80646276381198,At-Risk
2031-01-01,2031,1,1,5,Gazipur,Kapasia,24.08,90.57,BAU,48.42842017825887,23.32578068054416,26.937175142100063,59.283507793370894,24.166770283579613,37.30512909149058,Moderate
2031-04-01,2031,4,2,5,Gazipur,Kapasia,24.08,90.57,BAU,42.928399110078864,22.51712944050904,54.38497258195155,62.2567735107598,24.635977384285166,39.61211590145639,Moderate
2031-07-01,2031,7,3,5,Gazipur,Kapasia,24.08,90.57,BAU,24.649744485251233,20.653311265543657,40.26068144918807,48.38761063982357,24.040472043180845,28.259368100099653,Moderate
2031-10-01,2031,10,4,5,Gazipur,Kapasia,24.08,90.57,BAU,36.60136207864962,24.304492962034843,35.91443056895671,49.70281224916866,23.637040408515574,33.317942970309716,Moderate
2031-01-01,2031,1,1,6,Narayanganj,Narayanganj Sadar,23.62,90.5,BAU,87.64973033722583,79.20522627109368,66.1267844259634,89.22359142586545,95.89553246740448,83.16009597976404,Critical
2031-04-01,2031,4,2,6,Narayanganj,Narayanganj Sadar,23.62,90.5,BAU,73.97527206584623,73.8008595733267,95.50268063549582,87.05664001327455,95.89553246740448,80.86568927589985,Critical
2031-07-01,2031,7,3,6,Narayanganj,Narayanganj Sadar,23.62,90.5,BAU,47.070463321344704,69.12862067157045,87.16659353629453,80.96550062210333,94.076017330772,66.8755265596019,At-Risk
2031-10-01,2031,10,4,6,Narayanganj,Narayanganj Sadar,23.62,90.5,BAU,68.29015434033,80.24129533160588,82.72100077221504,87.64826982008516,79.84746964910111,76.48181297057269,Critical
2031-01-01,2031,1,1,7,Narayanganj,Bandar,23.6,90.52,BAU,79.34116178062489,59.256924322382645,59.450780355868226,73.40293360685314,64.55243730388497,69.17081850568084,At-Risk
2031-04-01,2031,4,2,7,Narayanganj,Bandar,23.6,90.52,BAU,63.84746116709613,62.46715753799735,81.45367029172384,80.29030090283382,67.5229795477021,68.2030293686233,At-Risk
2031-07-01,2031,7,3,7,Narayanganj,Bandar,23.6,90.52,BAU,37.973649567257176,53.89221232925425,73.14748936150575,61.4128464772031,64.21752691939642,52.36326511302846,At-Risk
2031-10-01,2031,10,4,7,Narayanganj,Bandar,23.6,90.52,BAU,53.352807388477395,56.53610568007596,71.00881358910335,68.67243749800748,64.40983578785702,59.503479105654435,At-Risk
2031-01-01,2031,1,1,8,Narayanganj,Rupganj,23.75,90.53,BAU,76.56644023640965,68.98694009593301,61.45511527178223,82.8817634134882,69.30849698464799,72.11208749044974,At-Risk
2031-04-01,2031,4,2,8,Narayanganj,Rupganj,23.75,90.53,BAU,60.63253401010989,60.33845433232942,89.09727666017511,79.51446941920776,70.1580103741213,67.82520416619617,At-Risk
2031-07-01,2031,7,3,8,Narayanganj,Rupganj,23.75,90.53,BAU,36.31619706659136,59.787801192090384,71.2736952288127,70.5150901051973,70.17560920990319,54.28938816518272,At-Risk
2031-10-01,2031,10,4,8,Narayanganj,Rupganj,23.75,90.53,BAU,58.58626502588569,64.60993996541788,70.48956864421167,73.14098236041804,68.09540387125162,64.27768451185574,At-Risk
2031-01-01,2031,1,1,9,Narayanganj,Sonargaon,23.65,90.62,BAU,54.63620099440662,47.70891318883867,42.71823819404822,63.67626016404603,39.11798468653658,50.229700176812344,At-Risk
2031-04-01,2031,4,2,9,Narayanganj,Sonargaon,23.65,90.62,BAU,46.80463539476569,43.22069902981841,68.05544079989825,67.93048408607996,40.3657144887854,50.56646060888474,At-Risk
2031-07-01,2031,7,3,9,Narayanganj,Sonargaon,23.65,90.62,BAU,27.213992111379586,44.132463951401654,46.10092173160116,54.429970916559355,39.34891456584542,38.10240628477397,Moderate
2031-10-01,2031,10,4,9,Narayanganj,Sonargaon,23.65,90.62,BAU,43.320316209146185,42.75089529127949,41.9072064686573,61.8002004899041,38.80776227601104,44.156735628133575,Moderate
2031-01-01,2031,1,1,10,Narayanganj,Araihazar,23.78,90.65,BAU,56.477889542280614,38.46986266028919,34.526390404983125,68.17350109697216,34.97366442934426,47.37701888751895,Moderate
2031-04-01,2031,4,2,10,Narayanganj,Araihazar,23.78,90.65,BAU,44.50939984150826,35.019187512503706,63.13607165691592,66.17888875863459,32.753158736049464,45.90175926408033,Moderate
2031-07-01,2031,7,3,10,Narayanganj,Araihazar,23.78,90.65,BAU,22.91553163047774,33.24218569429297,43.69036632587475,51.232035687468105,33.439284953499424,32.42890392134261,Moderate
2031-10-01,2031,10,4,10,Narayanganj,Araihazar,23.78,90.65,BAU,35.57293373598801,34.74740583507788,45.68597573224829,61.077616921826774,35.08874744751099,39.25014932525387,Moderate
2032-01-01,2032,1,1,1,Gazipur,Gazipur Sadar,23.99,90.42,BAU,87.64839950320733,51.09916849905593,71.45091368070577,83.27610937176867,82.8235026881003,75.2438724939757,Critical
2032-04-01,2032,4,2,1,Gazipur,Gazipur Sadar,23.99,90.42,BAU,73.3028883285194,50.59467171092964,93.51142161504653,82.58624499468246,79.33799066002196,72.47332231150003,At-Risk
2032-07-01,2032,7,3,1,Gazipur,Gazipur Sadar,23.99,90.42,BAU,46.40065313048641,52.4445382957564,84.24163484313118,79.10032148778816,83.28283948788615,60.767600813320044,At-Risk
2032-10-01,2032,10,4,1,Gazipur,Gazipur Sadar,23.99,90.42,BAU,69.70236692555845,51.01734318686068,79.03488444593576,83.8759183780482,80.79734474587733,69.09066592204191,At-Risk
2032-01-01,2032,1,1,2,Gazipur,Kaliakair,24.06,90.22,BAU,73.48367410726394,44.727190755544875,53.17241811817467,77.64934493707798,64.310054866271,62.63837361502364,At-Risk
2032-04-01,2032,4,2,2,Gazipur,Kaliakair,24.06,90.22,BAU,58.8410994150699,41.720119174998224,82.41890017774143,75.41892538244346,61.90949674185173,60.261848733490176,At-Risk
2032-07-01,2032,7,3,2,Gazipur,Kaliakair,24.06,90.22,BAU,37.49866933198964,44.35910777981285,65.01931494076085,64.29710656855417,62.28101957190106,48.607233476945936,Moderate
2032-10-01,2032,10,4,2,Gazipur,Kaliakair,24.06,90.22,BAU,53.68996124127868,40.958212333112996,57.91447870802352,71.71130582416798,61.34377125115469,53.700203790784485,At-Risk
2032-01-01,2032,1,1,3,Gazipur,Sreepur,24.09,90.47,BAU,64.2687491875261,32.95300793975,46.708672902065814,67.71596623968632,43.8055060082506,51.986782440125424,At-Risk
2032-04-01,2032,4,2,3,Gazipur,Sreepur,24.09,90.47,BAU,58.14793017490663,37.29112939954701,67.11919336161608,72.39176386654744,42.7566341903029,54.16976807301148,At-Risk
2032-07-01,2032,7,3,3,Gazipur,Sreepur,24.09,90.47,BAU,33.124223657224555,28.84329278933539,51.509357218866334,59.469550269082895,42.46826393418409,38.391201033533775,Moderate
